,treino,previsto
gamma1,[0.9847400031826039],[0.984361469745636]
gamma2,[0.31455515098964815],[0.31440985202789307]
gamma3,[0.9890104295709],[0.9892038702964783]
gamma4,[0.1294383270769628],[0.129498690366745]
JXX,[-0.16486406011996246],[-0.16466674208641052]
JXY,[-0.5733417102051386],[-0.5727661848068237]
JXZ,[-0.21664558108338805],[-0.21635134518146515]
JYX,[0.684527873325528],[0.6840288043022156]
JYY,[-0.7377955078124652],[-0.737188994884491]
JYZ,[-0.6248275905664575],[-0.6243854761123657]
JZX,[-0.9444071589857421],[-0.9436149597167969]
JZY,[-0.520225806988122],[-0.5197389125823975]
JZZ,[-0.8100296643317768],[-0.8089006543159485]
JIX,[-0.774085659647674],[-0.7735058069229126]
JIY,[-0.738295666193135],[-0.7380342483520508]
JIZ,[0.1945217804922421],[0.19511562585830688]
JXI,[-0.643909152948758],[-0.6429618000984192]
JYI,[-0.7350065613100774],[-0.7350822687149048]
JZI,[-0.07180288786206579],[-0.07289091497659683]
