,treino,previsto
gamma1,[0.603190610968185],[0.6032795310020447]
gamma2,[0.3816059859191179],[0.3815944790840149]
gamma3,[0.28361821790671515],[0.28363704681396484]
gamma4,[0.674964847134956],[0.6750237345695496]
JIX,[0.142805189379827],[0.14287418127059937]
JIY,[-0.14222189064977075],[-0.14209072291851044]
JIZ,[0.15618260226894076],[0.15609240531921387]
JXI,[-0.5878035357209965],[-0.5878589153289795]
JYI,[0.6266425027146401],[0.6266786456108093]
JZI,[0.647177745066891],[0.6470630764961243]
JXX,[0.30694506780235153],[0.30700814723968506]
JXY,[-0.6795408869623607],[-0.6795021891593933]
JXZ,[0.04133871927984911],[0.04133320227265358]
JYX,[-0.3444543767558137],[-0.3444100320339203]
JYY,[-0.5000066466271993],[-0.5001052021980286]
JYZ,[0.9056338182918233],[0.9056538939476013]
JZX,[0.9931139850789104],[0.9932149648666382]
JZY,[-0.9108872350991339],[-0.9107764959335327]
JZZ,[0.720322074572582],[0.7202358841896057]
