,treino,previsto
gamma1,[0.6820517412886784],[0.6816312074661255]
gamma2,[0.1929848757640874],[0.1927390694618225]
gamma3,[0.5536151654982843],[0.5528358817100525]
gamma4,[0.8051240498489732],[0.8038767576217651]
JXX,[-0.05949148587110997],[-0.05930941924452782]
JXY,[0.5194612701957861],[0.5191778540611267]
JXZ,[-0.2536792558523169],[-0.253573477268219]
JYX,[0.5402796718759804],[0.5392401814460754]
JYY,[-0.45460382865605853],[-0.4538499712944031]
JYZ,[0.6038309663252073],[0.6032683849334717]
JZX,[0.45964966524403206],[0.45946794748306274]
JZY,[-0.17198711766939323],[-0.1718040555715561]
JZZ,[0.07661043911055376],[0.07661046087741852]
JIX,[0.586680167523326],[0.58595871925354]
JIY,[0.6439080846394536],[0.6426869630813599]
JIZ,[-0.029930744138109366],[-0.0298770684748888]
JXI,[-0.47675703411068415],[-0.47668370604515076]
JYI,[-0.999096570229858],[-0.998336911201477]
JZI,[0.32563712576753523],[0.3255305588245392]
