,treino,previsto
gamma1,[0.22323896460701453],[0.22319266200065613]
gamma2,[0.6274332224055893],[0.6274740099906921]
gamma3,[0.9477089424570057],[0.9474494457244873]
gamma4,[0.5771029486174987],[0.576907753944397]
JIX,[-0.35233447033367526],[-0.35219013690948486]
JIY,[-0.6983016521509962],[-0.6980102062225342]
JIZ,[0.3018689460797075],[0.30170756578445435]
JXI,[-0.8551274266649145],[-0.8550260663032532]
JYI,[0.0717640086133784],[0.07159449905157089]
JZI,[-0.2686221661748289],[-0.2686406672000885]
JXX,[-0.8840021504505864],[-0.8836358189582825]
JXY,[0.014871466378840514],[0.01484026201069355]
JXZ,[-0.9250086831160302],[-0.9244979023933411]
JYX,[-0.13270863267522826],[-0.1326913684606552]
JYY,[-0.8602891528507621],[-0.8599764704704285]
JYZ,[-0.8185739733122699],[-0.8184108138084412]
JZX,[-0.15096162171497207],[-0.15101982653141022]
JZY,[0.6537042493440761],[0.6534317135810852]
JZZ,[-0.7523960777007088],[-0.7521017789840698]
