,treino,previsto
gamma1,[0.4438774447470737],[0.4436835050582886]
gamma2,[0.9596160635365508],[0.9593254327774048]
gamma3,[0.9712559648074823],[0.9707063436508179]
gamma4,[0.8383626047485429],[0.8376439213752747]
JXX,[0.26207593059135315],[0.2618119418621063]
JXY,[-0.2615403318741629],[-0.26135703921318054]
JXZ,[0.05603724403844934],[0.05551330745220184]
JYX,[-0.7842866333945362],[-0.7834630608558655]
JYY,[0.365899867666593],[0.3654773533344269]
JYZ,[0.20133672349955978],[0.2007123976945877]
JZX,[-0.43615095428719],[-0.4358275830745697]
JZY,[-0.24285431246360178],[-0.24242492020130157]
JZZ,[0.4722630742673428],[0.4720633327960968]
JIX,[0.36400912117595574],[0.3633676767349243]
JIY,[-0.8167947838408722],[-0.8161803483963013]
JIZ,[0.2356326977228047],[0.23642127215862274]
JXI,[0.6838398091019124],[0.6831719279289246]
JYI,[0.6691005771521796],[0.6686585545539856]
JZI,[0.030035451582698824],[0.029146838933229446]
