,treino,previsto
gamma1,[0.7911525137028831],[0.7912118434906006]
gamma2,[0.007468944436742619],[0.007395558059215546]
gamma3,[0.3833047283684954],[0.38350388407707214]
gamma4,[0.30461586515781447],[0.3045935034751892]
JXX,[0.35697982544055074],[0.3567907214164734]
JXY,[-0.8706931801415108],[-0.870724618434906]
JXZ,[-0.0059663070718503075],[-0.0060517750680446625]
JYX,[-0.6081501633286799],[-0.6080449223518372]
JYY,[-0.930926402572763],[-0.9308235049247742]
JYZ,[0.9592415959706198],[0.9592331647872925]
JZX,[0.40975020468332324],[0.4099637567996979]
JZY,[-0.27806031697958034],[-0.2779560387134552]
JZZ,[0.5519991186261384],[0.5521697998046875]
JIX,[-0.2872035864745557],[-0.2867724597454071]
JIY,[0.6623205548983861],[0.6622583270072937]
JIZ,[-0.2952427056704183],[-0.2951389253139496]
JXI,[-0.8825503740913454],[-0.8825036883354187]
JYI,[-0.05333894071130718],[-0.05360729619860649]
JZI,[0.4563627662832759],[0.4562462568283081]
