,treino,previsto
gamma1,[0.49653521716587157],[0.49622011184692383]
gamma2,[0.8612924863730758],[0.8604538440704346]
gamma3,[0.3477168575425721],[0.3477277159690857]
gamma4,[0.6615424192381595],[0.6615990400314331]
JXX,[-0.05466902390511197],[-0.05433468520641327]
JXY,[0.3454622280497679],[0.34464195370674133]
JXZ,[0.7649625069950898],[0.7642967104911804]
JYX,[0.38404488297670647],[0.3843279182910919]
JYY,[-0.3087151482695474],[-0.30820682644844055]
JYZ,[0.7946470632001239],[0.7938708066940308]
JZX,[-0.366011218325637],[-0.3657528758049011]
JZY,[-0.8324319756419407],[-0.8321214914321899]
JZZ,[-0.4976318139645448],[-0.4962911605834961]
JIX,[-0.09830973170998192],[-0.0983959212899208]
JIY,[-0.12676086344783122],[-0.12618136405944824]
JIZ,[-0.91673110829594],[-0.9154710173606873]
JXI,[0.5352545159169328],[0.5350379347801208]
JYI,[0.34691071289664666],[0.3470017910003662]
JZI,[0.341715081425054],[0.3418108820915222]
