,treino,previsto
gamma1,[0.9440284133783025],[0.9437670111656189]
gamma2,[0.23455786830952863],[0.23473702371120453]
gamma3,[0.23739673346449208],[0.23721006512641907]
gamma4,[0.7348256957943416],[0.7340710163116455]
JXX,[-0.04045491970371362],[-0.040284790098667145]
JXY,[-0.08333777059837977],[-0.08308674395084381]
JXZ,[-0.47093939488950465],[-0.4703112244606018]
JYX,[-0.4923981294150117],[-0.4921102821826935]
JYY,[0.3837602007091041],[0.38340768218040466]
JYZ,[-0.35112371262750175],[-0.3512447476387024]
JZX,[0.34964114073581687],[0.34937840700149536]
JZY,[0.5743484076012979],[0.5739325881004333]
JZZ,[0.7318910951487247],[0.7310535907745361]
JIX,[-0.6374702733335573],[-0.6369186639785767]
JIY,[0.3228610969904888],[0.3228336572647095]
JIZ,[-0.3308805936649999],[-0.33064985275268555]
JXI,[-0.6041207916749591],[-0.6034055352210999]
JYI,[-0.02096932190376899],[-0.021028494462370872]
JZI,[-0.01193064178564951],[-0.012254713103175163]
