,treino,previsto
gamma1,[0.4438774447470737],[0.42430758476257324]
gamma2,[0.9596160635365508],[0.9773755669593811]
gamma3,[0.9712559648074823],[0.8848471641540527]
gamma4,[0.8383626047485429],[0.7751776576042175]
JIX,[0.36400912117595574],[0.09458056837320328]
JIY,[-0.8167947838408722],[-0.9382645487785339]
JIZ,[0.2356326977228047],[0.9642224907875061]
JXI,[0.6838398091019124],[0.6167426705360413]
JYI,[0.6691005771521796],[0.6306326985359192]
JZI,[0.030035451582698824],[0.03715328499674797]
JXX,[0.26207593059135315],[0.2198590785264969]
JXY,[-0.2615403318741629],[-0.4719647169113159]
JXZ,[0.05603724403844934],[-0.2103276401758194]
JYX,[-0.7842866333945362],[-0.4616447389125824]
JYY,[0.365899867666593],[0.39161625504493713]
JYZ,[0.20133672349955978],[0.38590168952941895]
JZX,[-0.43615095428719],[-0.2935715317726135]
JZY,[-0.24285431246360178],[-0.08167017251253128]
JZZ,[0.4722630742673428],[0.15309235453605652]
