,treino,previsto
gamma1,[0.42217723868822266],[0.4220520257949829]
gamma2,[0.752277576156766],[0.7517582774162292]
gamma3,[0.8673128365846117],[0.8668889999389648]
gamma4,[0.5133662267065129],[0.5132803320884705]
JXX,[-0.49062788968221094],[-0.48960167169570923]
JXY,[-0.28781508340846984],[-0.2877238094806671]
JXZ,[-0.6434039479658533],[-0.6434569358825684]
JYX,[0.6293799732194609],[0.6289732456207275]
JYY,[-0.4119906324923841],[-0.41125327348709106]
JYZ,[0.7655460513744845],[0.7650245428085327]
JZX,[-0.852570647504473],[-0.8522931933403015]
JZY,[-0.9827666564589634],[-0.981968343257904]
JZZ,[-0.152297208490475],[-0.1514190435409546]
JIX,[-0.5802975109269655],[-0.5803042650222778]
JIY,[-0.2292041774699194],[-0.2287917137145996]
JIZ,[-0.6098793712177752],[-0.6092091798782349]
JXI,[-0.208798665868833],[-0.20821769535541534]
JYI,[0.12536156185456337],[0.1255902647972107]
JZI,[0.29162154792135575],[0.29084300994873047]
