,treino,previsto
gamma1,[0.77529863915214],[0.790656328201294]
gamma2,[0.34274672680843743],[0.32255324721336365]
gamma3,[0.5901025879832493],[0.551267147064209]
gamma4,[0.1603307626513215],[0.1552278995513916]
JIX,[0.8559831317553486],[0.7590097188949585]
JIY,[-0.6539462199039121],[-0.725837767124176]
JIZ,[0.9412578465756445],[0.7771874070167542]
JXI,[-0.5237824485830533],[-0.49904903769493103]
JYI,[-0.07049588397328099],[-0.13257978856563568]
JZI,[0.7955231915539118],[0.7376393675804138]
JXX,[-0.28845257802171864],[-0.20294725894927979]
JXY,[0.016102540300439783],[0.056984614580869675]
JXZ,[-0.676948428038167],[-0.7242563366889954]
JYX,[0.922305841157107],[0.7977442741394043]
JYY,[0.9705653285538425],[1.069132685661316]
JYZ,[-0.6566170474147057],[-0.550614058971405]
JZX,[-0.7544846679233637],[-0.7749298810958862]
JZY,[-0.05489607943462049],[-0.0636538565158844]
JZZ,[0.03745363680889113],[-0.08411367237567902]
