,treino,previsto
gamma1,[0.6552766031176774],[0.6552695631980896]
gamma2,[0.7255780591443041],[0.7255852222442627]
gamma3,[0.6832371539307494],[0.683427631855011]
gamma4,[0.546362446652179],[0.5463425517082214]
JXX,[0.9484396940028381],[0.948243260383606]
JXY,[0.2720623438569263],[0.27177903056144714]
JXZ,[0.7679741736944607],[0.7675989866256714]
JYX,[-0.9606587459739078],[-0.9606031179428101]
JYY,[0.4712879831394312],[0.4711917042732239]
JYZ,[0.03340840209097817],[0.03347776457667351]
JZX,[0.2086912300114061],[0.2087339162826538]
JZY,[-0.24404081108889275],[-0.24404647946357727]
JZZ,[0.953946770859208],[0.9537922739982605]
JIX,[-0.9148685728348462],[-0.9148452877998352]
JIY,[0.1793729008033076],[0.17945162951946259]
JIZ,[-0.961378377305627],[-0.9608768820762634]
JXI,[0.028252278584538937],[0.02789730206131935]
JYI,[0.9532922726476154],[0.9532356262207031]
JZI,[-0.4195063861588373],[-0.41963791847229004]
