,treino,previsto
gamma1,[0.5808813852633757],[0.5784123539924622]
gamma2,[0.7594878838401685],[0.7549926042556763]
gamma3,[0.2084530917276468],[0.2066458761692047]
gamma4,[0.062205782406492105],[0.06463255733251572]
JXX,[0.004466619199896327],[0.002590480260550976]
JXY,[0.2631832108452503],[0.2614186704158783]
JXZ,[0.642755936407096],[0.637061357498169]
JYX,[0.6342042740943745],[0.6329283714294434]
JYY,[-0.794756935787041],[-0.7911169528961182]
JYZ,[0.727560333989069],[0.7254631519317627]
JZX,[-0.8084007354409559],[-0.8052136301994324]
JZY,[0.6392892064009212],[0.6369033455848694]
JZZ,[-0.07912719249258626],[-0.07592308521270752]
JIX,[0.5830518719229318],[0.5805405974388123]
JIY,[-0.9379325277179429],[-0.9321030378341675]
JIZ,[0.6754839419077516],[0.6698392033576965]
JXI,[-0.3650404551155011],[-0.3613864481449127]
JYI,[-0.9759637002846477],[-0.9723947048187256]
JZI,[-0.8606398745222861],[-0.8586146235466003]
