,treino,previsto
gamma1,[0.9238491686434372],[0.9036320447921753]
gamma2,[0.7081149807839483],[0.6897715926170349]
gamma3,[0.04844033403057124],[0.04881589859724045]
gamma4,[0.8813673855462563],[0.8609747290611267]
JXX,[0.3028424811158388],[0.3135426938533783]
JXY,[-0.3087103248748666],[-0.2548852860927582]
JXZ,[0.7791018795916058],[0.7423962354660034]
JYX,[-0.536517020027848],[-0.5311463475227356]
JYY,[0.9189701236733989],[0.8978281021118164]
JYZ,[-0.36109632289252636],[-0.3944801092147827]
JZX,[0.20228457717799309],[0.18293054401874542]
JZY,[0.8641752086877563],[0.8240788578987122]
JZZ,[0.3705207367707548],[0.37884241342544556]
JIX,[0.9164187596345457],[0.9411268830299377]
JIY,[-0.7192628198472104],[-0.7555086016654968]
JIZ,[-0.9527677057223489],[-0.9314097166061401]
JXI,[0.997261307345829],[0.941140353679657]
JYI,[-0.6314927085942939],[-0.6400321125984192]
JZI,[-0.75881587356935],[-0.6873030066490173]
