,treino,previsto
gamma1,[0.7808225146632043],[0.7807630896568298]
gamma2,[0.4458428536123128],[0.4457140266895294]
gamma3,[0.09635672042981958],[0.09623624384403229]
gamma4,[0.031698349795664105],[0.03174784779548645]
JXX,[0.3478791069281282],[0.34799158573150635]
JXY,[0.19605110908336165],[0.19588765501976013]
JXZ,[0.4292474339778447],[0.42918020486831665]
JYX,[-0.17894815197709124],[-0.178673654794693]
JYY,[-0.2398214007224022],[-0.23991970717906952]
JYZ,[-0.20020701514138461],[-0.19999726116657257]
JZX,[-0.8548967912090066],[-0.8545156717300415]
JZY,[-0.36047022384573424],[-0.36072278022766113]
JZZ,[-0.448333704823876],[-0.44811517000198364]
JIX,[0.819538475847744],[0.8195406198501587]
JIY,[-0.41184191848264295],[-0.41178590059280396]
JIZ,[-0.08113224133756103],[-0.0810777097940445]
JXI,[-0.7272825789128776],[-0.7272223830223083]
JYI,[0.9901214406925392],[0.9895798563957214]
JZI,[-0.6907120075849054],[-0.6908866167068481]
