,treino,previsto
gamma1,[0.32611987261685993],[0.3262176811695099]
gamma2,[0.07355343057826824],[0.073494553565979]
gamma3,[0.8415228969062091],[0.8415660858154297]
gamma4,[0.6172199559140832],[0.6172171831130981]
JIX,[-0.1829282414910125],[-0.18300406634807587]
JIY,[0.0839440182091924],[0.08396220207214355]
JIZ,[0.7240732329585464],[0.7238141298294067]
JXI,[-0.6466687116091123],[-0.6464807391166687]
JYI,[-0.5496809588437066],[-0.5498225092887878]
JZI,[-0.9418054934637778],[-0.9417297840118408]
JXX,[-0.7666989331142724],[-0.7666476964950562]
JXY,[-0.9823887482258662],[-0.9824258685112]
JXZ,[-0.6866193298332723],[-0.6863560676574707]
JYX,[0.02742641700535131],[0.02724473364651203]
JYY,[0.9789858207551021],[0.9789606928825378]
JYZ,[0.38702052286287625],[0.386978417634964]
JZX,[-0.24314685775343814],[-0.24301600456237793]
JZY,[-0.18990452936148783],[-0.19004946947097778]
JZZ,[0.3826192568247586],[0.38261669874191284]
