,treino,previsto
gamma1,[0.8133552610220813],[0.8128901124000549]
gamma2,[0.5073148980567306],[0.5071538686752319]
gamma3,[0.8356936602931708],[0.8356696963310242]
gamma4,[0.1828740263841231],[0.18279419839382172]
JXX,[0.11578945815114117],[0.11551713198423386]
JXY,[0.22266613301352445],[0.22236931324005127]
JXZ,[-0.7090570694820459],[-0.7088619470596313]
JYX,[0.2613011697101677],[0.2614104449748993]
JYY,[0.0012395531300626317],[0.0009939669398590922]
JYZ,[0.7022376698246666],[0.7020071744918823]
JZX,[-0.9432975078310775],[-0.9432286620140076]
JZY,[0.9143518581561754],[0.9140739440917969]
JZZ,[-0.6546403051549412],[-0.6549196839332581]
JIX,[0.598230738233454],[0.5981323719024658]
JIY,[-0.34818771187492725],[-0.34798067808151245]
JIZ,[-0.5190129698346531],[-0.5192165374755859]
JXI,[0.6451117387363627],[0.6450440287590027]
JYI,[-0.7698749260257931],[-0.7695128321647644]
JZI,[-0.047526449664778925],[-0.047737967222929]
