,treino,previsto
gamma1,[0.7863044343329872],[0.7833409309387207]
gamma2,[0.9717550117964577],[0.9972140789031982]
gamma3,[0.028791618843824085],[0.03471551463007927]
gamma4,[0.9378945220576308],[0.9258691668510437]
JIX,[0.49458253244656714],[0.5295081734657288]
JIY,[-0.5944947353081806],[-0.6306480765342712]
JIZ,[-0.5896826918056928],[-0.6512260437011719]
JXI,[0.2015142521860358],[0.24343708157539368]
JYI,[-0.8864854257125787],[-0.9250596165657043]
JZI,[0.5526572011585595],[0.4336630403995514]
JXX,[0.5288222950287738],[0.49076029658317566]
JXY,[-0.9165274392042873],[-0.9070703983306885]
JXZ,[0.36678988670422896],[0.33033043146133423]
JYX,[0.005474927598498214],[0.037943076342344284]
JYY,[0.2708874110817623],[0.2807973325252533]
JYZ,[0.9074652976162696],[0.9402511119842529]
JZX,[0.9735150597652436],[1.0531516075134277]
JZY,[-0.18171866659490643],[-0.19442103803157806]
JZZ,[0.6882869035295207],[0.7911650538444519]
