,treino,previsto
gamma1,[0.9562050372570121],[0.9561217427253723]
gamma2,[0.25350600496212594],[0.2535739243030548]
gamma3,[0.8935407039073096],[0.8929958939552307]
gamma4,[0.8076368242952832],[0.8064818382263184]
JIX,[-0.2769544501718497],[-0.2766024172306061]
JIY,[-0.039038668797412024],[-0.03895923122763634]
JIZ,[-0.16609474678867042],[-0.16618666052818298]
JXI,[-0.10648149243215355],[-0.10620232671499252]
JYI,[-0.1809685401002077],[-0.18085581064224243]
JZI,[0.31541165278854155],[0.3152454197406769]
JXX,[-0.48228923621984343],[-0.48171988129615784]
JXY,[0.2699918482069683],[0.2700025737285614]
JXZ,[-0.97974325274531],[-0.9795452952384949]
JYX,[-0.39591259040070836],[-0.3958151638507843]
JYY,[-0.32987329860456205],[-0.3295793831348419]
JYZ,[-0.7160989649343319],[-0.715949296951294]
JZX,[0.4868285000638355],[0.4862339496612549]
JZY,[-0.3797834959301094],[-0.3792007565498352]
JZZ,[0.5784839871578018],[0.5781455039978027]
