,treino,previsto
gamma1,[0.951939128259082],[0.9479477405548096]
gamma2,[0.8467770172755084],[0.8432687520980835]
gamma3,[0.37265643819973215],[0.3711429834365845]
gamma4,[0.8090952493694098],[0.8040606379508972]
JXX,[-0.0974703196240907],[-0.09649118036031723]
JXY,[0.7767386580946491],[0.7724763751029968]
JXZ,[0.635838140646408],[0.6326391100883484]
JYX,[-0.4705454932396085],[-0.46779632568359375]
JYY,[-0.4543397669530467],[-0.45168614387512207]
JYZ,[-0.8514402725273611],[-0.8477579951286316]
JZX,[0.4630963972794697],[0.46082592010498047]
JZY,[-0.9179128262695495],[-0.9145490527153015]
JZZ,[0.3581159954508317],[0.35444509983062744]
JIX,[-0.5926591051578969],[-0.589717447757721]
JIY,[-0.814613156303337],[-0.80991131067276]
JIZ,[0.3189600046665215],[0.3191681504249573]
JXI,[0.17225884362757293],[0.17216672003269196]
JYI,[0.26881842145966495],[0.2687040865421295]
JZI,[-0.29030610911584054],[-0.2881421446800232]
