,treino,previsto
gamma1,[0.7215400323407826],[0.7212058901786804]
gamma2,[0.22876222127045265],[0.22922870516777039]
gamma3,[0.9452706955539223],[0.9440106153488159]
gamma4,[0.9014274576114836],[0.900254487991333]
JIX,[-0.7312715117751976],[-0.7304059863090515]
JIY,[0.6948674738744653],[0.6948458552360535]
JIZ,[0.5275492379532281],[0.5278024673461914]
JXI,[-0.4898619485211566],[-0.48958152532577515]
JYI,[-0.009129825816118098],[-0.009107600897550583]
JZI,[-0.10101787042252375],[-0.10053862631320953]
JXX,[0.3031859454455259],[0.30247262120246887]
JXY,[0.5774467022710263],[0.5772809386253357]
JXZ,[-0.8122808264515302],[-0.8112777471542358]
JYX,[-0.9433050469559874],[-0.94272381067276]
JYY,[0.6715302078397394],[0.6706063151359558]
JYZ,[-0.13446586418989326],[-0.134377583861351]
JZX,[0.524560164915884],[0.5237842798233032]
JZY,[-0.9957878932977786],[-0.9944230318069458]
JZZ,[-0.10922561189039715],[-0.10901204496622086]
