,treino,previsto
gamma1,[0.9963436915955056],[0.9959030747413635]
gamma2,[0.0931113892655685],[0.09317030012607574]
gamma3,[0.02036645837312856],[0.020345328375697136]
gamma4,[0.9398019156431335],[0.9395312070846558]
JIX,[-0.9754435052040491],[-0.974856972694397]
JIY,[-0.7752022778395284],[-0.7750832438468933]
JIZ,[-0.21432527689851488],[-0.21370835602283478]
JXI,[0.3677285469065339],[0.3676378130912781]
JYI,[-0.7226181335707385],[-0.7221173048019409]
JZI,[-0.7751128742812254],[-0.7748379111289978]
JXX,[-0.5363952858520995],[-0.5361870527267456]
JXY,[0.5151849707900231],[0.5149059295654297]
JXZ,[-0.7051975580794432],[-0.7048962116241455]
JYX,[0.4813103978800122],[0.4810606837272644]
JYY,[0.3243333110305264],[0.3242368996143341]
JYZ,[-0.7268429513101398],[-0.72642582654953]
JZX,[0.07132349509557745],[0.07108397036790848]
JZY,[-0.10449814012543279],[-0.10469070076942444]
JZZ,[-0.17485983364389868],[-0.17472635209560394]
