,treino,previsto
gamma1,[0.23418295948970536],[0.23406001925468445]
gamma2,[0.01999130622418077],[0.01989767700433731]
gamma3,[0.2667674610031978],[0.2666977047920227]
gamma4,[0.40766386296095714],[0.40767180919647217]
JXX,[0.9982570783251581],[0.9977810382843018]
JXY,[-0.5812047362221744],[-0.5808624625205994]
JXZ,[0.283736870144214],[0.28401532769203186]
JYX,[-0.0817324744552066],[-0.08180096745491028]
JYY,[-0.09373513772371433],[-0.09368453174829483]
JYZ,[-0.01003461222164459],[-0.009932741522789001]
JZX,[-0.6155383155146357],[-0.6154743432998657]
JZY,[0.6610425472659434],[0.6605387330055237]
JZZ,[-0.8208687531188208],[-0.8208840489387512]
JIX,[-0.5465882812379024],[-0.5463932156562805]
JIY,[0.9245900716687656],[0.9241153597831726]
JIZ,[-0.7473382026982809],[-0.7474161386489868]
JXI,[0.4096338457432158],[0.40954262018203735]
JYI,[-0.8296294638984947],[-0.8293747901916504]
JZI,[-0.5051180301418299],[-0.5050159096717834]
