,treino,previsto
gamma1,[0.24226755574639336],[0.2505134046077728]
gamma2,[0.3055582060124523],[0.2908343970775604]
gamma3,[0.2523120847554935],[0.25478342175483704]
gamma4,[0.41210709911609533],[0.41287147998809814]
JIX,[-0.6109255041336379],[-0.6096673607826233]
JIY,[0.6121546029321616],[0.593514084815979]
JIZ,[-0.25588029746786645],[-0.25578582286834717]
JXI,[0.6840539845332714],[0.6776823997497559]
JYI,[0.5925904370985218],[0.5782471895217896]
JZI,[0.1486956182422896],[0.15991464257240295]
JXX,[0.11579696496935821],[0.12405195832252502]
JXY,[-0.9168161896383005],[-0.9403889775276184]
JXZ,[0.7764692864270932],[0.7510679364204407]
JYX,[0.630126152520613],[0.6551987528800964]
JYY,[-0.2637592699233906],[-0.22626717388629913]
JYZ,[-0.8583209270734289],[-0.8602253794670105]
JZX,[-0.12423623395790906],[-0.12480197101831436]
JZY,[0.3453540669849615],[0.3293069303035736]
JZZ,[0.6439525830042963],[0.6814653277397156]
