,treino,previsto
gamma1,[0.46996047909566496],[0.46981775760650635]
gamma2,[0.07344097236025571],[0.07341492176055908]
gamma3,[0.5535311897079374],[0.5533863306045532]
gamma4,[0.37664963051624745],[0.3768380284309387]
JXX,[-0.2931088962646198],[-0.29317158460617065]
JXY,[-0.4241611986546143],[-0.4237121343612671]
JXZ,[0.7538488993092554],[0.7517600655555725]
JYX,[0.933461896331194],[0.9331427216529846]
JYY,[0.6077893468042093],[0.6073858737945557]
JYZ,[-0.1619387971769919],[-0.16121719777584076]
JZX,[0.7436744955183132],[0.7438606023788452]
JZY,[-0.79078137856082],[-0.7911519408226013]
JZZ,[-0.020704221524552313],[-0.021555790677666664]
JIX,[0.16151432986791336],[0.16154465079307556]
JIY,[-0.5885520020378399],[-0.5892425179481506]
JIZ,[0.28393873546227],[0.2860894203186035]
JXI,[0.8929708779032515],[0.8905887007713318]
JYI,[-0.9175870687900451],[-0.9167520999908447]
JZI,[-0.10120076827109403],[-0.10153217613697052]
