,treino,previsto
gamma1,[0.22323896460701453],[0.2600688934326172]
gamma2,[0.6274332224055893],[0.5494530200958252]
gamma3,[0.9477089424570057],[0.7981950044631958]
gamma4,[0.5771029486174987],[0.4898933172225952]
JIX,[-0.35233447033367526],[-0.1154370978474617]
JIY,[-0.6983016521509962],[-0.5698469281196594]
JIZ,[0.3018689460797075],[0.03762025386095047]
JXI,[-0.8551274266649145],[-0.887437641620636]
JYI,[0.0717640086133784],[-0.13017669320106506]
JZI,[-0.2686221661748289],[-0.1229817122220993]
JXX,[-0.8840021504505864],[-0.5334575772285461]
JXY,[0.014871466378840514],[0.1448569893836975]
JXZ,[-0.9250086831160302],[-0.7949146628379822]
JYX,[-0.13270863267522826],[-0.07037444412708282]
JYY,[-0.8602891528507621],[-0.5354368686676025]
JYZ,[-0.8185739733122699],[-0.791050910949707]
JZX,[-0.15096162171497207],[-0.08865664154291153]
JZY,[0.6537042493440761],[0.4908958077430725]
JZZ,[-0.7523960777007088],[-0.3916010856628418]
