,treino,previsto
gamma1,[0.7911525137028831],[0.7911598086357117]
gamma2,[0.007468944436742619],[0.007321154233068228]
gamma3,[0.3833047283684954],[0.3840693533420563]
gamma4,[0.30461586515781447],[0.30469727516174316]
JXX,[0.35697982544055074],[0.3561358153820038]
JXY,[-0.8706931801415108],[-0.8704028129577637]
JXZ,[-0.0059663070718503075],[-0.006363735068589449]
JYX,[-0.6081501633286799],[-0.6076629161834717]
JYY,[-0.930926402572763],[-0.930000364780426]
JYZ,[0.9592415959706198],[0.9590810537338257]
JZX,[0.40975020468332324],[0.41047391295433044]
JZY,[-0.27806031697958034],[-0.2777644395828247]
JZZ,[0.5519991186261384],[0.5527285933494568]
JIX,[-0.2872035864745557],[-0.28560441732406616]
JIY,[0.6623205548983861],[0.6612753868103027]
JIZ,[-0.2952427056704183],[-0.29479342699050903]
JXI,[-0.8825503740913454],[-0.8818724155426025]
JYI,[-0.05333894071130718],[-0.05381150543689728]
JZI,[0.4563627662832759],[0.45658543705940247]
