,treino,previsto
gamma1,[0.15491558217844614],[0.13327859342098236]
gamma2,[0.217104494779929],[0.24694056808948517]
gamma3,[0.07331842499805508],[0.08373665809631348]
gamma4,[0.06350515136467705],[0.03454693779349327]
JIX,[0.0963156568326593],[0.12894821166992188]
JIY,[-0.7362170732482487],[-0.7419029474258423]
JIZ,[0.4230936845360489],[0.3628552556037903]
JXI,[-0.39549988816436876],[-0.3413187265396118]
JYI,[0.8766505495505419],[0.8866745233535767]
JZI,[-0.6145633054693405],[-0.6174834966659546]
JXX,[0.5239700143912078],[0.6252094507217407]
JXY,[-0.6687169051968782],[-0.5662903785705566]
JXZ,[0.9321742923082421],[0.875657856464386]
JYX,[0.7472167858088734],[0.8656792044639587]
JYY,[-0.7849608735281186],[-0.817388653755188]
JYZ,[0.2986329081714134],[0.22935174405574799]
JZX,[-0.5639013087412308],[-0.654750645160675]
JZY,[0.023200803347880772],[0.012466211803257465]
JZZ,[0.7006205396143421],[0.6700873374938965]
