,treino,previsto
gamma1,[0.21101029956774453],[0.21114055812358856]
gamma2,[0.8480765801722641],[0.8478241562843323]
gamma3,[0.7173017220824032],[0.7170866131782532]
gamma4,[0.07495132545320449],[0.07508914917707443]
JIX,[-0.4562491712318184],[-0.4565694332122803]
JIY,[-0.02394358429818433],[-0.02378775179386139]
JIZ,[-0.8362413152576669],[-0.8366305828094482]
JXI,[-0.32253302601586054],[-0.3220186233520508]
JYI,[-0.855332784589292],[-0.855080246925354]
JZI,[-0.9779272658402001],[-0.9776983857154846]
JXX,[-0.4322994082024627],[-0.43218427896499634]
JXY,[-0.7645872688839439],[-0.7642461061477661]
JXZ,[-0.37792355037599856],[-0.3778417408466339]
JYX,[0.4869415856794128],[0.4868581295013428]
JYY,[-0.9284885689746154],[-0.9284829497337341]
JYZ,[0.24987511436094323],[0.2494603842496872]
JZX,[-0.7299776781859193],[-0.730155348777771]
JZY,[0.5901424869311658],[0.5903423428535461]
JZZ,[0.47393524876420434],[0.4742843508720398]
