,treino,previsto
gamma1,[0.9451939145048893],[0.9451531171798706]
gamma2,[0.4015909369106695],[0.40166088938713074]
gamma3,[0.998447005087021],[0.9983153343200684]
gamma4,[0.0621927912524467],[0.06221833825111389]
JXX,[0.3227661144476608],[0.32269033789634705]
JXY,[-0.7796759021655764],[-0.7796873450279236]
JXZ,[-0.9461264424189464],[-0.9457279443740845]
JYX,[-0.23165779091140504],[-0.23143428564071655]
JYY,[0.4927903923327688],[0.4918788969516754]
JYZ,[-0.495232464973556],[-0.4954833388328552]
JZX,[0.003205341136067519],[0.0035352495033293962]
JZY,[-0.3651298189085006],[-0.36498138308525085]
JZZ,[0.6926556182568482],[0.6914191842079163]
JIX,[0.0439678194249864],[0.04417144134640694]
JIY,[0.6133815542373582],[0.6134135127067566]
JIZ,[0.9209895486477535],[0.9198930263519287]
JXI,[-0.420749244471069],[-0.42046186327934265]
JYI,[0.5322148755959053],[0.5315990447998047]
JZI,[0.4084397336868253],[0.40810155868530273]
