,treino,previsto
gamma1,[0.4000793027167511],[0.3974849283695221]
gamma2,[0.2487457597737761],[0.21274901926517487]
gamma3,[0.13798799437073161],[0.10131514817476273]
gamma4,[0.4232457334469961],[0.38585469126701355]
JIX,[-0.8662320473144967],[-1.0324081182479858]
JIY,[-0.17351436714348134],[-0.1865207701921463]
JIZ,[-0.7789905321077226],[-0.5868247151374817]
JXI,[0.504222922837068],[0.5180023312568665]
JYI,[0.0225702197513038],[0.1062888354063034]
JZI,[-0.9006520110389387],[-0.9258313179016113]
JXX,[-0.9103850311286859],[-0.7622036337852478]
JXY,[0.4718687724460289],[0.4828914403915405]
JXZ,[-0.6913005045828078],[-0.6533160209655762]
JYX,[0.4674897796719699],[0.473371684551239]
JYY,[0.26088743725565666],[0.16791240870952606]
JYZ,[0.008558276581305035],[0.10758676379919052]
JZX,[0.7115964277308915],[0.6735660433769226]
JZY,[0.20511445829206787],[0.16068293154239655]
JZZ,[0.14671333687288302],[0.2915453612804413]
