,treino,previsto
gamma1,[0.4196168693608048],[0.41773417592048645]
gamma2,[0.7304536193560192],[0.726996660232544]
gamma3,[0.4472075177512177],[0.44629213213920593]
gamma4,[0.17043578788226488],[0.17025227844715118]
JXX,[-0.16901214393001562],[-0.16955459117889404]
JXY,[0.9477175926021346],[0.9407700896263123]
JXZ,[-0.7925346218433929],[-0.785882294178009]
JYX,[-0.11059342843000564],[-0.1075880154967308]
JYY,[-0.5503848671455052],[-0.5477863550186157]
JYZ,[-0.3008668707978617],[-0.2963298559188843]
JZX,[0.9974802210612592],[0.9869042634963989]
JZY,[-0.3414020699641964],[-0.34066975116729736]
JZZ,[0.21555557164949524],[0.21653421223163605]
JIX,[0.09623810762339824],[0.09166110306978226]
JIY,[-0.3083363533238903],[-0.31071919202804565]
JIZ,[0.6897021771332552],[0.6858072280883789]
JXI,[-0.42280512918931357],[-0.42030584812164307]
JYI,[0.02069005261749912],[0.023144183680415154]
JZI,[-0.31237144182748366],[-0.3075014650821686]
