,treino,previsto
gamma1,[0.8419027314789557],[0.8414909243583679]
gamma2,[0.5995547289462685],[0.5990803241729736]
gamma3,[0.9174626648558603],[0.9170482754707336]
gamma4,[0.9721691074362717],[0.9715280532836914]
JXX,[-0.20560347473354512],[-0.20551139116287231]
JXY,[0.2831563075493455],[0.2830357849597931]
JXZ,[0.9776224208074429],[0.9769720435142517]
JYX,[-0.07693397987474992],[-0.07673932611942291]
JYY,[0.9869700152033374],[0.9865618348121643]
JYZ,[0.9851439883172557],[0.9847464561462402]
JZX,[-0.5146489288531135],[-0.5144468545913696]
JZY,[-0.8547097742573173],[-0.8538268804550171]
JZZ,[-0.680197955540764],[-0.6795234084129333]
JIX,[0.07816312921162116],[0.07819082587957382]
JIY,[-0.42160711272055895],[-0.4209579527378082]
JIZ,[-0.9399261828977459],[-0.9384976625442505]
JXI,[0.3072715077855237],[0.3068968653678894]
JYI,[-0.5799826089005378],[-0.5797610282897949]
JZI,[-0.48544605004078156],[-0.48479610681533813]
