,treino,previsto
gamma1,[0.4121982082245681],[0.38798758387565613]
gamma2,[0.3921160702731351],[0.4424937963485718]
gamma3,[0.4143186456422864],[0.4392631947994232]
gamma4,[0.14720958617343982],[0.12412307411432266]
JIX,[0.36848190482414656],[0.39825376868247986]
JIY,[-0.8083253830463917],[-0.7968640327453613]
JIZ,[-0.6661703874666143],[-0.6584477424621582]
JXI,[0.21024771548237609],[0.193589985370636]
JYI,[-0.34392793595973714],[-0.37568172812461853]
JZI,[0.8292446415583807],[0.8520914316177368]
JXX,[0.5761022388154311],[0.6236342191696167]
JXY,[0.7293919108689626],[0.679527759552002]
JXZ,[-0.17093465529655072],[-0.1830408275127411]
JYX,[0.6576844368628596],[0.7463124394416809]
JYY,[0.13409102615190394],[0.08911546319723129]
JYZ,[0.6612263399279708],[0.6751655340194702]
JZX,[-0.3576098895078468],[-0.35604915022850037]
JZY,[0.09643259359449252],[0.07956355810165405]
JZZ,[-0.11943636623090592],[-0.0809183418750763]
