,treino,previsto
gamma1,[0.3821258776361548],[0.3820796608924866]
gamma2,[0.2597144974749366],[0.2596842348575592]
gamma3,[0.9030730537030369],[0.9027714729309082]
gamma4,[0.04104246726610428],[0.04103059321641922]
JIX,[-0.7093276763334386],[-0.7092022895812988]
JIY,[-0.30097748941397007],[-0.300991952419281]
JIZ,[-0.6741283351047271],[-0.673910915851593]
JXI,[-0.5082135837716129],[-0.507758617401123]
JYI,[0.38476156435115083],[0.3846462070941925]
JZI,[-0.6899586608088255],[-0.6896103024482727]
JXX,[-0.2981621320585077],[-0.29810452461242676]
JXY,[-0.5989112539604846],[-0.598630428314209]
JXZ,[0.9488189626598429],[0.9486506581306458]
JYX,[-0.017848451176140756],[-0.01780928485095501]
JYY,[-0.3818888638509741],[-0.381917804479599]
JYZ,[-0.18004349647137707],[-0.17983509600162506]
JZX,[0.6561123682325138],[0.6558136343955994]
JZY,[-0.2643523124079703],[-0.2643408477306366]
JZZ,[0.635377617060706],[0.6352457404136658]
