,treino,previsto
gamma1,[0.37397978322450376],[0.4197057783603668]
gamma2,[0.3881118510774686],[0.4593583941459656]
gamma3,[0.6823688165291463],[0.6657553315162659]
gamma4,[0.15227653430017296],[0.1641654521226883]
JIX,[-0.19204385011266734],[-0.240208238363266]
JIY,[-0.5998491108501092],[-0.4188651442527771]
JIZ,[-0.6423953588267755],[-0.5134815573692322]
JXI,[-0.5031373629980624],[-0.5740587711334229]
JYI,[0.5197548730161559],[0.42352887988090515]
JZI,[-0.4976979832495598],[-0.4862772822380066]
JXX,[-0.23386483593564344],[-0.16300970315933228]
JXY,[0.3686172768546372],[0.40721338987350464]
JXZ,[0.07725826039666361],[0.14326836168766022]
JYX,[0.87675371205687],[0.8560852408409119]
JYY,[-0.021450084455786333],[0.012323777191340923]
JYZ,[-0.15672141727468958],[-0.21082696318626404]
JZX,[0.22643212360750375],[0.11571016162633896]
JZY,[-0.5666153759864867],[-0.43781906366348267]
JZZ,[0.8039986310648337],[0.9335461854934692]
