,treino,previsto
gamma1,[0.5765919646489391],[0.5755667090415955]
gamma2,[0.9810562099841368],[0.9789901971817017]
gamma3,[0.48333826247680256],[0.4825388193130493]
gamma4,[0.31783677819012823],[0.31794291734695435]
JXX,[0.3965657038489854],[0.3963058292865753]
JXY,[-0.95637294402159],[-0.9548823833465576]
JXZ,[-0.18553914661270632],[-0.18527835607528687]
JYX,[-0.3709913181225113],[-0.3700568377971649]
JYY,[-0.4898356945172957],[-0.48912790417671204]
JYZ,[-0.3218953854275173],[-0.32182589173316956]
JZX,[-0.4481023679423799],[-0.4476819336414337]
JZY,[0.00863258254418886],[0.00866009946912527]
JZZ,[-0.9774703257667732],[-0.9764047861099243]
JIX,[-0.25881137975062707],[-0.25829434394836426]
JIY,[0.8152502726521875],[0.8147834539413452]
JIZ,[-0.2079467635711556],[-0.20695564150810242]
JXI,[-0.587893141865695],[-0.5871590971946716]
JYI,[0.6355952820309936],[0.6342611312866211]
JZI,[0.5175681866126696],[0.5151486992835999]
