,treino,previsto
gamma1,[0.7905476817951573],[0.7900974154472351]
gamma2,[0.1667763675050825],[0.1666414886713028]
gamma3,[0.30614199209589266],[0.30570077896118164]
gamma4,[0.6286784916754126],[0.62868332862854]
JXX,[0.7935051924165137],[0.7934932112693787]
JXY,[0.5848239797390551],[0.5838154554367065]
JXZ,[0.7192273898749051],[0.7189565896987915]
JYX,[0.33162747111383184],[0.3308699131011963]
JYY,[-0.6290803677731216],[-0.6292149424552917]
JYZ,[-0.22014295985639176],[-0.21991576254367828]
JZX,[-0.5211412662436052],[-0.520904541015625]
JZY,[0.5862575754447799],[0.5858829617500305]
JZZ,[-0.9816317794849116],[-0.9801170229911804]
JIX,[-0.3843864905324452],[-0.38444966077804565]
JIY,[0.15591575435007843],[0.15600132942199707]
JIZ,[-0.4687639291636485],[-0.46750572323799133]
JXI,[0.6157921028659785],[0.6157795786857605]
JYI,[-0.0655655579974792],[-0.06563395261764526]
JZI,[-0.3349603865251771],[-0.3339554965496063]
