,treino,previsto
gamma1,[0.7547543800675904],[0.754258394241333]
gamma2,[0.7663789974861774],[0.7658352851867676]
gamma3,[0.08742803931759291],[0.08739165961742401]
gamma4,[0.9927014610359678],[0.9915316700935364]
JIX,[-0.8329589576928287],[-0.8316540718078613]
JIY,[-0.6552513842656074],[-0.6547080874443054]
JIZ,[0.3676231008548627],[0.36794450879096985]
JXI,[-0.6772806584499753],[-0.6768091320991516]
JYI,[0.8984180459228328],[0.8979822993278503]
JZI,[0.6886560437412614],[0.688082218170166]
JXX,[0.4847330814617574],[0.4842934012413025]
JXY,[-0.069108702867124],[-0.06904137879610062]
JXZ,[0.654012639158295],[0.653495192527771]
JYX,[-0.5126541824952315],[-0.5119763612747192]
JYY,[0.2065909779120334],[0.20654389262199402]
JYZ,[-0.2588586539007094],[-0.25873613357543945]
JZX,[-0.019133266542065597],[-0.019201811403036118]
JZY,[0.9278939782306672],[0.9272481799125671]
JZZ,[-0.5667219849454446],[-0.566737174987793]
