,treino,previsto
gamma1,[0.12640920672312728],[0.12639102339744568]
gamma2,[0.009410839419584538],[0.009461147710680962]
gamma3,[0.7306841520443098],[0.7305887937545776]
gamma4,[0.8428419545513766],[0.8428261280059814]
JIX,[-0.8451564322933918],[-0.8453026413917542]
JIY,[-0.5727664210700234],[-0.572587788105011]
JIZ,[-0.39374332579442917],[-0.39339134097099304]
JXI,[0.8004273658662282],[0.8006121516227722]
JYI,[-0.00749501549718401],[-0.007738678250461817]
JZI,[0.4404811417840462],[0.440415620803833]
JXX,[-0.7995292644989436],[-0.7995063066482544]
JXY,[0.01785411432893702],[0.01779939979314804]
JXZ,[0.686145857826806],[0.6859975457191467]
JYX,[0.04559862152587302],[0.045872170478105545]
JYY,[0.8894015102484911],[0.8890271782875061]
JYZ,[0.7636002670045339],[0.76340252161026]
JZX,[-0.25807865558248366],[-0.25812968611717224]
JZY,[-0.9985078045366769],[-0.9985013604164124]
JZZ,[0.5105343726506062],[0.5101303458213806]
