,treino,previsto
gamma1,[0.5139289405222758],[0.5139702558517456]
gamma2,[0.2979079699160261],[0.2980887293815613]
gamma3,[0.5798623379994603],[0.5792736411094666]
gamma4,[0.9610460637489058],[0.9599345326423645]
JIX,[0.011880827540495353],[0.01148671843111515]
JIY,[-0.09343057367074792],[-0.092351995408535]
JIZ,[0.11594165163533754],[0.11695873737335205]
JXI,[-0.23155824126417013],[-0.2324783205986023]
JYI,[0.6690422746144482],[0.6683673858642578]
JZI,[-0.6811824865810532],[-0.6797415018081665]
JXX,[-0.0993246484870236],[-0.0981665551662445]
JXY,[0.5258626616390383],[0.5261311531066895]
JXZ,[0.21218691768397302],[0.2114461213350296]
JYX,[0.8117454546265361],[0.810601532459259]
JYY,[-0.4226432633318953],[-0.42158839106559753]
JYZ,[-0.2842197832227855],[-0.2838800549507141]
JZX,[-0.3905193107940479],[-0.3900342583656311]
JZY,[-0.7355236768235658],[-0.7342880964279175]
JZZ,[-0.8493298111601335],[-0.8470237851142883]
