,treino,previsto
gamma1,[0.11559376141555855],[0.09877284616231918]
gamma2,[0.5168944758821384],[0.5719994902610779]
gamma3,[0.9581608361848446],[0.9145541787147522]
gamma4,[0.7391495693118509],[0.6938111782073975]
JIX,[0.42468597565383703],[0.5197003483772278]
JIY,[0.6795994726237466],[0.6613337993621826]
JIZ,[-0.6348162260909651],[-0.5632213950157166]
JXI,[0.9965652550359014],[0.8726795315742493]
JYI,[-0.6118090425525051],[-0.6820071339607239]
JZI,[0.34177346053199664],[0.49217668175697327]
JXX,[-0.8164267732816153],[-0.8212583661079407]
JXY,[0.5154739618114095],[0.4820390045642853]
JXZ,[-0.6973994850161125],[-0.7951042652130127]
JYX,[0.41312937860744503],[0.3642195761203766]
JYY,[0.44889865699678344],[0.36965930461883545]
JYZ,[0.5318855645166582],[0.31260886788368225]
JZX,[-0.11724448997139492],[-0.033394552767276764]
JZY,[0.7315447884951349],[0.6947525143623352]
JZZ,[0.9758178984400172],[1.1545532941818237]
