,treino,previsto
gamma1,[0.15061642402352393],[0.12091847509145737]
gamma2,[0.6348606582851885],[0.49801701307296753]
gamma3,[0.8680453071432968],[0.6779831051826477]
gamma4,[0.5231812103833013],[0.40537068247795105]
JXX,[-0.9736640168902517],[-0.8175464868545532]
JXY,[0.67493816419292],[0.5677335262298584]
JXZ,[-0.4812919713439847],[-0.4449838697910309]
JYX,[-0.5313380779066073],[-0.4037100076675415]
JYY,[0.9912896710209256],[0.7181251049041748]
JYZ,[-0.05947298495510411],[-0.11646773666143417]
JZX,[0.6729229025487775],[0.4986996352672577]
JZY,[-0.0472935826013301],[-0.003466652473434806]
JZZ,[0.2781362810883239],[0.06579583138227463]
JIX,[-0.5240707458162173],[-0.4278707802295685]
JIY,[0.08845845059190371],[0.09147033095359802]
JIZ,[-0.2600896669038415],[-0.2449164092540741]
JXI,[0.20784007719238895],[0.1253698170185089]
JYI,[0.25144060821610803],[0.2519737780094147]
JZI,[-0.8689422815203738],[-0.5100119113922119]
