,treino,previsto
gamma1,[0.77529863915214],[0.7750440239906311]
gamma2,[0.34274672680843743],[0.34272658824920654]
gamma3,[0.5901025879832493],[0.5899624824523926]
gamma4,[0.1603307626513215],[0.16032984852790833]
JIX,[0.8559831317553486],[0.8558472990989685]
JIY,[-0.6539462199039121],[-0.6534015536308289]
JIZ,[0.9412578465756445],[0.9406943917274475]
JXI,[-0.5237824485830533],[-0.5233104825019836]
JYI,[-0.07049588397328099],[-0.07017450034618378]
JZI,[0.7955231915539118],[0.7952122688293457]
JXX,[-0.28845257802171864],[-0.28825274109840393]
JXY,[0.016102540300439783],[0.015740476548671722]
JXZ,[-0.676948428038167],[-0.6766335964202881]
JYX,[0.922305841157107],[0.9219517707824707]
JYY,[0.9705653285538425],[0.9700295925140381]
JYZ,[-0.6566170474147057],[-0.6566218137741089]
JZX,[-0.7544846679233637],[-0.7543153762817383]
JZY,[-0.05489607943462049],[-0.054800085723400116]
JZZ,[0.03745363680889113],[0.037044912576675415]
