,treino,previsto
gamma1,[0.37397978322450376],[0.3739844262599945]
gamma2,[0.3881118510774686],[0.3878709673881531]
gamma3,[0.6823688165291463],[0.6821483969688416]
gamma4,[0.15227653430017296],[0.1523059606552124]
JXX,[-0.23386483593564344],[-0.23340670764446259]
JXY,[0.3686172768546372],[0.3679923415184021]
JXZ,[0.07725826039666361],[0.07653731107711792]
JYX,[0.87675371205687],[0.8765444159507751]
JYY,[-0.021450084455786333],[-0.02106926031410694]
JYZ,[-0.15672141727468958],[-0.15651926398277283]
JZX,[0.22643212360750375],[0.2253389209508896]
JZY,[-0.5666153759864867],[-0.565779447555542]
JZZ,[0.8039986310648337],[0.804218590259552]
JIX,[-0.19204385011266734],[-0.1933484822511673]
JIY,[-0.5998491108501092],[-0.5987258553504944]
JIZ,[-0.6423953588267755],[-0.6418114900588989]
JXI,[-0.5031373629980624],[-0.5040456056594849]
JYI,[0.5197548730161559],[0.5200208425521851]
JZI,[-0.4976979832495598],[-0.49651002883911133]
