,treino,previsto
gamma1,[0.6820517412886784],[0.661843478679657]
gamma2,[0.1929848757640874],[0.18873004615306854]
gamma3,[0.5536151654982843],[0.521845817565918]
gamma4,[0.8051240498489732],[0.7562881708145142]
JXX,[-0.05949148587110997],[-0.03520483896136284]
JXY,[0.5194612701957861],[0.5329722762107849]
JXZ,[-0.2536792558523169],[-0.2737509310245514]
JYX,[0.5402796718759804],[0.5071442723274231]
JYY,[-0.45460382865605853],[-0.39778614044189453]
JYZ,[0.6038309663252073],[0.5831561088562012]
JZX,[0.45964966524403206],[0.4728950262069702]
JZY,[-0.17198711766939323],[-0.1817772090435028]
JZZ,[0.07661043911055376],[0.05552183464169502]
JIX,[0.586680167523326],[0.5860326886177063]
JIY,[0.6439080846394536],[0.5543007254600525]
JIZ,[-0.029930744138109366],[0.06086955592036247]
JXI,[-0.47675703411068415],[-0.411830335855484]
JYI,[-0.999096570229858],[-0.9876769185066223]
JZI,[0.32563712576753523],[0.2784932553768158]
