,treino,previsto
gamma1,[0.9440284133783025],[0.9440736770629883]
gamma2,[0.23455786830952863],[0.23464810848236084]
gamma3,[0.23739673346449208],[0.23742720484733582]
gamma4,[0.7348256957943416],[0.7348291277885437]
JIX,[-0.6374702733335573],[-0.63739013671875]
JIY,[0.3228610969904888],[0.3228444755077362]
JIZ,[-0.3308805936649999],[-0.3311150074005127]
JXI,[-0.6041207916749591],[-0.6040254831314087]
JYI,[-0.02096932190376899],[-0.02103012055158615]
JZI,[-0.01193064178564951],[-0.012091497890651226]
JXX,[-0.04045491970371362],[-0.040357526391744614]
JXY,[-0.08333777059837977],[-0.08334045112133026]
JXZ,[-0.47093939488950465],[-0.47082623839378357]
JYX,[-0.4923981294150117],[-0.4923241436481476]
JYY,[0.3837602007091041],[0.3837284743785858]
JYZ,[-0.35112371262750175],[-0.3511735200881958]
JZX,[0.34964114073581687],[0.34974825382232666]
JZY,[0.5743484076012979],[0.5743677020072937]
JZZ,[0.7318910951487247],[0.7317279577255249]
