,treino,previsto
gamma1,[0.5739411879281008],[0.5840023756027222]
gamma2,[0.013114189588902203],[0.0112222358584404]
gamma3,[0.21672980046384815],[0.21589395403862]
gamma4,[0.2794823660111103],[0.27857545018196106]
JIX,[0.24580338977940386],[0.26156720519065857]
JIY,[0.4835739785214588],[0.4833630323410034]
JIZ,[0.5903871311313933],[0.6032833456993103]
JXI,[0.8849005675541006],[0.9125837683677673]
JYI,[0.4797971494798614],[0.5006899237632751]
JZI,[0.844649993330834],[0.8383009433746338]
JXX,[-0.9419895434327705],[-0.9250471591949463]
JXY,[-0.0687546912437893],[-0.0989905372262001]
JXZ,[0.8867134339966274],[0.8950319886207581]
JYX,[0.2979491062738484],[0.29445627331733704]
JYY,[0.8018009835012454],[0.7921962738037109]
JYZ,[-0.7735880706937113],[-0.7621639966964722]
JZX,[-0.06186190443567252],[-0.04252832755446434]
JZY,[-0.5068543347603394],[-0.5091413855552673]
JZZ,[0.08752171847186085],[0.08139661699533463]
