,treino,previsto
gamma1,[0.4000793027167511],[0.39921316504478455]
gamma2,[0.2487457597737761],[0.24876143038272858]
gamma3,[0.13798799437073161],[0.1375725120306015]
gamma4,[0.4232457334469961],[0.4224274158477783]
JXX,[-0.9103850311286859],[-0.9083310961723328]
JXY,[0.4718687724460289],[0.47142907977104187]
JXZ,[-0.6913005045828078],[-0.6907892227172852]
JYX,[0.4674897796719699],[0.4670332372188568]
JYY,[0.26088743725565666],[0.25976425409317017]
JYZ,[0.008558276581305035],[0.00930249597877264]
JZX,[0.7115964277308915],[0.7126840949058533]
JZY,[0.20511445829206787],[0.2038360983133316]
JZZ,[0.14671333687288302],[0.14557896554470062]
JIX,[-0.8662320473144967],[-0.8655799031257629]
JIY,[-0.17351436714348134],[-0.17235597968101501]
JIZ,[-0.7789905321077226],[-0.7784004807472229]
JXI,[0.504222922837068],[0.5034817457199097]
JYI,[0.0225702197513038],[0.022105539217591286]
JZI,[-0.9006520110389387],[-0.8994854688644409]
