,treino,previsto
gamma1,[0.951939128259082],[0.9516569375991821]
gamma2,[0.8467770172755084],[0.84660404920578]
gamma3,[0.37265643819973215],[0.3726963698863983]
gamma4,[0.8090952493694098],[0.8089489340782166]
JIX,[-0.5926591051578969],[-0.5924584865570068]
JIY,[-0.814613156303337],[-0.814616322517395]
JIZ,[0.3189600046665215],[0.31903204321861267]
JXI,[0.17225884362757293],[0.1720731109380722]
JYI,[0.26881842145966495],[0.2689383029937744]
JZI,[-0.29030610911584054],[-0.2899993658065796]
JXX,[-0.0974703196240907],[-0.09715063869953156]
JXY,[0.7767386580946491],[0.7759836316108704]
JXZ,[0.635838140646408],[0.6358278393745422]
JYX,[-0.4705454932396085],[-0.469961941242218]
JYY,[-0.4543397669530467],[-0.45387908816337585]
JYZ,[-0.8514402725273611],[-0.8512348532676697]
JZX,[0.4630963972794697],[0.4629356265068054]
JZY,[-0.9179128262695495],[-0.9177189469337463]
JZZ,[0.3581159954508317],[0.3581274747848511]
