,treino,previsto
gamma1,[0.6697331158548405],[0.6692622303962708]
gamma2,[0.968985475592904],[0.9685001373291016]
gamma3,[0.8927731180625529],[0.8922385573387146]
gamma4,[0.9074960881017821],[0.9069750905036926]
JIX,[-0.5516290503053471],[-0.5515403151512146]
JIY,[0.8652805931946954],[0.864823043346405]
JIZ,[0.8914872178362601],[0.890557587146759]
JXI,[-0.9544828513835384],[-0.9535616040229797]
JYI,[0.6938338920461884],[0.6935797333717346]
JZI,[0.42874637280803074],[0.4284556210041046]
JXX,[0.3597921523702974],[0.3594847023487091]
JXY,[-0.9788509022210652],[-0.9782989025115967]
JXZ,[0.6566237432499853],[0.6566832661628723]
JYX,[-0.24347586207152738],[-0.2430572509765625]
JYY,[0.6131158903393255],[0.6126155853271484]
JYZ,[0.07210550155686524],[0.07181442528963089]
JZX,[0.5225812965223957],[0.5222055912017822]
JZY,[0.45724655065782316],[0.45697760581970215]
JZZ,[-0.32218083756748106],[-0.32299625873565674]
