,treino,previsto
gamma1,[0.9451939145048893],[0.9446331262588501]
gamma2,[0.4015909369106695],[0.4012441635131836]
gamma3,[0.998447005087021],[0.9983456134796143]
gamma4,[0.0621927912524467],[0.06226271390914917]
JXX,[0.3227661144476608],[0.3224971294403076]
JXY,[-0.7796759021655764],[-0.7797035574913025]
JXZ,[-0.9461264424189464],[-0.9454832673072815]
JYX,[-0.23165779091140504],[-0.23087722063064575]
JYY,[0.4927903923327688],[0.4920162856578827]
JYZ,[-0.495232464973556],[-0.49516814947128296]
JZX,[0.003205341136067519],[0.0032241642475128174]
JZY,[-0.3651298189085006],[-0.365397185087204]
JZZ,[0.6926556182568482],[0.691170334815979]
JIX,[0.0439678194249864],[0.04357368126511574]
JIY,[0.6133815542373582],[0.6130404472351074]
JIZ,[0.9209895486477535],[0.9197705388069153]
JXI,[-0.420749244471069],[-0.42033666372299194]
JYI,[0.5322148755959053],[0.5316110253334045]
JZI,[0.4084397336868253],[0.40804243087768555]
