,treino,previsto
gamma1,[0.8910014249020605],[0.8806161880493164]
gamma2,[0.7256231705114251],[0.7166081666946411]
gamma3,[0.6030415461917914],[0.6016230583190918]
gamma4,[0.12576437488319592],[0.12730903923511505]
JXX,[-0.6067349693132549],[-0.6045277714729309]
JXY,[-0.0025512448825091294],[-0.005582287907600403]
JXZ,[0.102887313876878],[0.10197184979915619]
JYX,[0.4785514826590247],[0.4774898588657379]
JYY,[0.2172048114281706],[0.211872398853302]
JYZ,[0.08980451445275595],[0.09032560884952545]
JZX,[0.512200023491431],[0.5094518065452576]
JZY,[-0.4773501526471249],[-0.4783287048339844]
JZZ,[-0.06524146499333172],[-0.05877126380801201]
JIX,[0.463062260800422],[0.45912158489227295]
JIY,[0.8281235810354926],[0.8254067301750183]
JIZ,[-0.9253401087353526],[-0.919337809085846]
JXI,[-0.9912169497951127],[-0.9835501909255981]
JYI,[0.9869002798407656],[0.9791540503501892]
JZI,[-0.3629632766081221],[-0.35957983136177063]
