,treino,previsto
gamma1,[0.5628688113018914],[0.5626011490821838]
gamma2,[0.1447411064167936],[0.1448156237602234]
gamma3,[0.6212680126015702],[0.6210406422615051]
gamma4,[0.9354403775856178],[0.9350885152816772]
JXX,[-0.2505554106105863],[-0.25087809562683105]
JXY,[0.1001806372651497],[0.10076618939638138]
JXZ,[0.6830199055618982],[0.6832177639007568]
JYX,[0.9856124726433224],[0.9849653244018555]
JYY,[0.8570814910534756],[0.8567476868629456]
JYZ,[0.8766170981231314],[0.8765906095504761]
JZX,[-0.891220563811497],[-0.8911675810813904]
JZY,[-0.5173986975921827],[-0.5174720287322998]
JZZ,[0.8920340765929551],[0.891907274723053]
JIX,[-0.45701777348010886],[-0.45647749304771423]
JIY,[0.08381318894888312],[0.0831749439239502]
JIZ,[0.41626068745402045],[0.4155815839767456]
JXI,[0.917191422295486],[0.9172886610031128]
JYI,[-0.2618426626154975],[-0.26108911633491516]
JZI,[0.06558319034107951],[0.06564532220363617]
