,treino,previsto
gamma1,[0.9562050372570121],[0.9560650587081909]
gamma2,[0.25350600496212594],[0.25358158349990845]
gamma3,[0.8935407039073096],[0.8927751183509827]
gamma4,[0.8076368242952832],[0.8060402274131775]
JXX,[-0.48228923621984343],[-0.48139485716819763]
JXY,[0.2699918482069683],[0.2701038122177124]
JXZ,[-0.97974325274531],[-0.9791709184646606]
JYX,[-0.39591259040070836],[-0.39576172828674316]
JYY,[-0.32987329860456205],[-0.3294415771961212]
JYZ,[-0.7160989649343319],[-0.7158254384994507]
JZX,[0.4868285000638355],[0.4859422445297241]
JZY,[-0.3797834959301094],[-0.3788784444332123]
JZZ,[0.5784839871578018],[0.5775253772735596]
JIX,[-0.2769544501718497],[-0.2764090299606323]
JIY,[-0.039038668797412024],[-0.03866789489984512]
JIZ,[-0.16609474678867042],[-0.16621507704257965]
JXI,[-0.10648149243215355],[-0.1058238223195076]
JYI,[-0.1809685401002077],[-0.18066349625587463]
JZI,[0.31541165278854155],[0.3145837187767029]
