,treino,previsto
gamma1,[0.22329304317795007],[0.22762271761894226]
gamma2,[0.6127976930466994],[0.6339731216430664]
gamma3,[0.5280491597094294],[0.5176367163658142]
gamma4,[0.14082943228357703],[0.12688486278057098]
JIX,[0.2789473894406407],[0.28502795100212097]
JIY,[-0.14195803173618882],[-0.15383212268352509]
JIZ,[0.44859764131257807],[0.5005436539649963]
JXI,[-0.8675370608806985],[-0.8907454609870911]
JYI,[0.39572582339265283],[0.3826596438884735]
JZI,[-0.25013652378796336],[-0.20382638275623322]
JXX,[0.2160727927839059],[0.19764924049377441]
JXY,[-0.6598174185959966],[-0.6498332023620605]
JXZ,[-0.31086587417068134],[-0.3004772663116455]
JYX,[-0.4660733683391636],[-0.4864917993545532]
JYY,[-0.34104270306109696],[-0.34737250208854675]
JYZ,[0.4531936542370709],[0.43862831592559814]
JZX,[-0.05389867737286291],[-0.04987393319606781]
JZY,[0.9255837762933885],[0.9003258943557739]
JZZ,[0.16568282843738324],[0.22211889922618866]
