,treino,previsto
gamma1,[0.17618810428468956],[0.17170976102352142]
gamma2,[0.8508752517946389],[0.8222905993461609]
gamma3,[0.8202199870687111],[0.7932263612747192]
gamma4,[0.37585828567644886],[0.3623078763484955]
JXX,[-0.09362154306757531],[-0.08095864206552505]
JXY,[-0.0034555404038976167],[-0.013327253982424736]
JXZ,[-0.9616857839513044],[-0.9372391104698181]
JYX,[-0.1352223220971196],[-0.13545604050159454]
JYY,[-0.25525063835814765],[-0.24138709902763367]
JYZ,[0.704577266381706],[0.674754798412323]
JZX,[0.09396780858201126],[0.09575182944536209]
JZY,[0.510633676509932],[0.47349995374679565]
JZZ,[-0.13186372229553167],[-0.1440434753894806]
JIX,[-0.9228963213252399],[-0.8806895613670349]
JIY,[0.3924486452741056],[0.4044286608695984]
JIZ,[-0.712133557209278],[-0.6375763416290283]
JXI,[-0.0749354903418249],[-0.07944009453058243]
JYI,[0.34329352823553405],[0.3259502351284027]
JZI,[0.5859025433105887],[0.549506425857544]
