,treino,previsto
gamma1,[0.5692400158763194],[0.569084882736206]
gamma2,[0.20163093417246258],[0.20162487030029297]
gamma3,[0.0707877197891501],[0.07092893868684769]
gamma4,[0.2025520288489131],[0.20246294140815735]
JXX,[-0.42127010845085855],[-0.4210851192474365]
JXY,[-0.7034804136306108],[-0.7027928829193115]
JXZ,[-0.47784285086888345],[-0.4772188067436218]
JYX,[-0.479125612797342],[-0.4792904257774353]
JYY,[-0.34526597011077853],[-0.34471994638442993]
JYZ,[-0.4641783113105735],[-0.46426379680633545]
JZX,[-0.7847121242687085],[-0.7837820649147034]
JZY,[-0.3490005150854374],[-0.34882840514183044]
JZZ,[-0.37786985899715697],[-0.3779337406158447]
JIX,[0.3542516536005407],[0.35361477732658386]
JIY,[0.5698227121742216],[0.5687354803085327]
JIZ,[0.04093231440616307],[0.04095803573727608]
JXI,[0.022983404986520295],[0.02285413071513176]
JYI,[-0.21293067414807032],[-0.21305012702941895]
JZI,[0.993633874195798],[0.9926522374153137]
