,treino,previsto
gamma1,[0.5692400158763194],[0.5692209601402283]
gamma2,[0.20163093417246258],[0.201634019613266]
gamma3,[0.0707877197891501],[0.07080154120922089]
gamma4,[0.2025520288489131],[0.20249348878860474]
JIX,[0.3542516536005407],[0.3540765643119812]
JIY,[0.5698227121742216],[0.5697333216667175]
JIZ,[0.04093231440616307],[0.04095647484064102]
JXI,[0.022983404986520295],[0.022917572408914566]
JYI,[-0.21293067414807032],[-0.21289309859275818]
JZI,[0.993633874195798],[0.9933840036392212]
JXX,[-0.42127010845085855],[-0.4211595356464386]
JXY,[-0.7034804136306108],[-0.7034475803375244]
JXZ,[-0.47784285086888345],[-0.4776883125305176]
JYX,[-0.479125612797342],[-0.47925472259521484]
JYY,[-0.34526597011077853],[-0.34521955251693726]
JYZ,[-0.4641783113105735],[-0.46425625681877136]
JZX,[-0.7847121242687085],[-0.7844079732894897]
JZY,[-0.3490005150854374],[-0.34895840287208557]
JZZ,[-0.37786985899715697],[-0.3778921067714691]
