,treino,previsto
gamma1,[0.9847400031826039],[0.9843882918357849]
gamma2,[0.31455515098964815],[0.3143870532512665]
gamma3,[0.9890104295709],[0.9891799688339233]
gamma4,[0.1294383270769628],[0.12946510314941406]
JIX,[-0.774085659647674],[-0.7733649611473083]
JIY,[-0.738295666193135],[-0.7383855581283569]
JIZ,[0.1945217804922421],[0.19505995512008667]
JXI,[-0.643909152948758],[-0.642878532409668]
JYI,[-0.7350065613100774],[-0.7348893880844116]
JZI,[-0.07180288786206579],[-0.07270952314138412]
JXX,[-0.16486406011996246],[-0.16481491923332214]
JXY,[-0.5733417102051386],[-0.5727943181991577]
JXZ,[-0.21664558108338805],[-0.21629367768764496]
JYX,[0.684527873325528],[0.6840477585792542]
JYY,[-0.7377955078124652],[-0.7374507784843445]
JYZ,[-0.6248275905664575],[-0.6244335770606995]
JZX,[-0.9444071589857421],[-0.9436845779418945]
JZY,[-0.520225806988122],[-0.5200719833374023]
JZZ,[-0.8100296643317768],[-0.8089685440063477]
