,treino,previsto
gamma1,[0.32611987261685993],[0.32484492659568787]
gamma2,[0.07355343057826824],[0.07451191544532776]
gamma3,[0.8415228969062091],[0.8382428884506226]
gamma4,[0.6172199559140832],[0.6142928600311279]
JXX,[-0.7666989331142724],[-0.7647725939750671]
JXY,[-0.9823887482258662],[-0.9798762202262878]
JXZ,[-0.6866193298332723],[-0.6858545541763306]
JYX,[0.02742641700535131],[0.02766302041709423]
JYY,[0.9789858207551021],[0.9753244519233704]
JYZ,[0.38702052286287625],[0.3864912688732147]
JZX,[-0.24314685775343814],[-0.24224768579006195]
JZY,[-0.18990452936148783],[-0.18778429925441742]
JZZ,[0.3826192568247586],[0.3851546347141266]
JIX,[-0.1829282414910125],[-0.18303243815898895]
JIY,[0.0839440182091924],[0.08334939181804657]
JIZ,[0.7240732329585464],[0.7225526571273804]
JXI,[-0.6466687116091123],[-0.6439537405967712]
JYI,[-0.5496809588437066],[-0.5496912598609924]
JZI,[-0.9418054934637778],[-0.9388331174850464]
