,treino,previsto
gamma1,[0.23225271643321965],[0.23223793506622314]
gamma2,[0.23269495139955365],[0.2325933575630188]
gamma3,[0.04233541665118867],[0.0423518568277359]
gamma4,[0.9975612088693158],[0.9970545172691345]
JIX,[-0.6701010403336041],[-0.6697086691856384]
JIY,[0.3795338484351347],[0.37924301624298096]
JIZ,[0.26999988080944126],[0.2703012228012085]
JXI,[-0.04179905588509758],[-0.04178452491760254]
JYI,[-0.5679713042121943],[-0.5679792761802673]
JZI,[0.5852667164004928],[0.5849102735519409]
JXX,[0.6157086039068553],[0.6155851483345032]
JXY,[0.02491247927518625],[0.024583661928772926]
JXZ,[0.010168306940023353],[0.01012989692389965]
JYX,[-0.527887273007579],[-0.5277419090270996]
JYY,[-0.9936387387794057],[-0.9933996200561523]
JYZ,[-0.2579066167357844],[-0.25782477855682373]
JZX,[0.17072499436424837],[0.17073945701122284]
JZY,[-0.8614704736333774],[-0.861074686050415]
JZZ,[0.5875020437139302],[0.5873562693595886]
