,treino,previsto
gamma1,[0.46137519071410127],[0.4601288139820099]
gamma2,[0.7856333408759735],[0.7854364514350891]
gamma3,[0.5584469387242702],[0.5566120743751526]
gamma4,[0.974261266946173],[0.9708409905433655]
JXX,[-0.16795724132015688],[-0.1674891710281372]
JXY,[0.7918128551580439],[0.7916734218597412]
JXZ,[-0.40060849944206534],[-0.4005410969257355]
JYX,[0.36267120144248377],[0.36024489998817444]
JYY,[-0.8468727980494843],[-0.8445133566856384]
JYZ,[0.7208768750809686],[0.7189731001853943]
JZX,[-0.0646316912873881],[-0.06261048465967178]
JZY,[-0.9926550802113958],[-0.989086925983429]
JZZ,[-0.7094524862747427],[-0.7060137391090393]
JIX,[-0.837818670752231],[-0.8353076577186584]
JIY,[0.2136055782918591],[0.21224313974380493]
JIZ,[0.9954557010352247],[0.9898641109466553]
JXI,[-0.7188265123325341],[-0.7172977924346924]
JYI,[0.704572082529658],[0.7020195126533508]
JZI,[-0.7008545123478973],[-0.6973720788955688]
