,treino,previsto
gamma1,[0.22323896460701453],[0.22266675531864166]
gamma2,[0.6274332224055893],[0.6241322755813599]
gamma3,[0.9477089424570057],[0.9425433278083801]
gamma4,[0.5771029486174987],[0.5729654431343079]
JXX,[-0.8840021504505864],[-0.8778583407402039]
JXY,[0.014871466378840514],[0.010168286971747875]
JXZ,[-0.9250086831160302],[-0.9215954542160034]
JYX,[-0.13270863267522826],[-0.13077093660831451]
JYY,[-0.8602891528507621],[-0.855265200138092]
JYZ,[-0.8185739733122699],[-0.8051677346229553]
JZX,[-0.15096162171497207],[-0.15435382723808289]
JZY,[0.6537042493440761],[0.6496051549911499]
JZZ,[-0.7523960777007088],[-0.7436242699623108]
JIX,[-0.35233447033367526],[-0.3511085510253906]
JIY,[-0.6983016521509962],[-0.6930311918258667]
JIZ,[0.3018689460797075],[0.30181190371513367]
JXI,[-0.8551274266649145],[-0.8522164225578308]
JYI,[0.0717640086133784],[0.07981035858392715]
JZI,[-0.2686221661748289],[-0.260571151971817]
